a_blocks	b_blocks	shared_blocks	ncases_A	ncontrols_A	ncases_B	ncontrols_B	tag_A	tag_B	seed
s400	s400	s100	500	10000	500	10000	315	316	558
s400	s400	s100	500	10000	500	10000	317	318	559
s400	s400	s100	500	10000	500	10000	319	320	560
s400	s400	s100	500	10000	500	10000	321	322	561
s400	s400	s100	500	10000	500	10000	323	324	562
s400	s400	s100	500	10000	500	10000	325	326	563
s400	s400	s100	500	10000	500	10000	327	328	564
s400	s400	s100	500	10000	500	10000	329	330	565
s400	s400	s100	500	10000	500	10000	331	332	566
s400	s400	s100	500	10000	500	10000	333	334	567
s400	s400	s100	500	10000	500	10000	335	336	568
s400	s400	s100	500	10000	500	10000	337	338	569
s400	s400	s100	500	10000	500	10000	339	340	570
s400	s400	s100	500	10000	500	10000	341	342	571
s400	s400	s100	500	10000	500	10000	343	344	572
s400	s400	s100	500	10000	500	10000	345	346	573
s400	s400	s100	500	10000	500	10000	347	348	574
s400	s400	s100	500	10000	500	10000	349	350	575
s400	s400	s100	500	10000	500	10000	351	352	576
s400	s400	s100	500	10000	500	10000	353	354	577
s400	s400	s100	500	10000	500	10000	355	356	578
s400	s400	s100	500	10000	500	10000	357	358	579
s400	s400	s100	500	10000	500	10000	359	360	580
s400	s400	s100	500	10000	500	10000	361	362	581
s400	s400	s100	500	10000	500	10000	363	364	582
s400	s400	s100	500	10000	500	10000	365	366	583
s400	s400	s100	500	10000	500	10000	367	368	584
s400	s400	s100	500	10000	500	10000	369	370	585
s400	s400	s100	500	10000	500	10000	371	372	586
s400	s400	s100	500	10000	500	10000	373	374	587
s400	s400	s100	500	10000	500	10000	375	376	588
s400	s400	s100	500	10000	500	10000	377	378	589
s400	s400	s100	500	10000	500	10000	379	380	590
s400	s400	s100	500	10000	500	10000	381	382	591
s400	s400	s100	500	10000	500	10000	383	384	592
s400	s400	s100	500	10000	500	10000	385	386	593
s400	s400	s100	500	10000	500	10000	387	388	594
s400	s400	s100	500	10000	500	10000	389	390	595
s400	s400	s100	500	10000	500	10000	391	392	596
s400	s400	s100	500	10000	500	10000	393	394	597
s400	s400	s100	500	10000	500	10000	395	396	598
s400	s400	s100	500	10000	500	10000	397	398	599
s400	s400	s100	500	10000	500	10000	399	400	600
s400	s400	s150	500	10000	500	10000	1	2	601
s400	s400	s150	500	10000	500	10000	3	4	602
s400	s400	s150	500	10000	500	10000	5	6	603
s400	s400	s150	500	10000	500	10000	7	8	604
s400	s400	s150	500	10000	500	10000	9	10	605
s400	s400	s150	500	10000	500	10000	11	12	606
s400	s400	s150	500	10000	500	10000	13	14	607
s400	s400	s150	500	10000	500	10000	15	16	608
s400	s400	s150	500	10000	500	10000	17	18	609
s400	s400	s150	500	10000	500	10000	19	20	610
s400	s400	s150	500	10000	500	10000	21	22	611
s400	s400	s150	500	10000	500	10000	23	24	612
s400	s400	s150	500	10000	500	10000	25	26	613
s400	s400	s150	500	10000	500	10000	27	28	614
s400	s400	s150	500	10000	500	10000	29	30	615
s400	s400	s150	500	10000	500	10000	31	32	616
s400	s400	s150	500	10000	500	10000	33	34	617
s400	s400	s150	500	10000	500	10000	35	36	618
s400	s400	s150	500	10000	500	10000	37	38	619
s400	s400	s150	500	10000	500	10000	39	40	620
s400	s400	s150	500	10000	500	10000	41	42	621
s400	s400	s150	500	10000	500	10000	43	44	622
s400	s400	s150	500	10000	500	10000	45	46	623
s400	s400	s150	500	10000	500	10000	47	48	624
s400	s400	s150	500	10000	500	10000	49	50	625
s400	s400	s150	500	10000	500	10000	51	52	626
s400	s400	s150	500	10000	500	10000	53	54	627
s400	s400	s150	500	10000	500	10000	55	56	628
s400	s400	s150	500	10000	500	10000	57	58	629
s400	s400	s150	500	10000	500	10000	59	60	630
s400	s400	s150	500	10000	500	10000	61	62	631
s400	s400	s150	500	10000	500	10000	63	64	632
s400	s400	s150	500	10000	500	10000	65	66	633
s400	s400	s150	500	10000	500	10000	67	68	634
s400	s400	s150	500	10000	500	10000	69	70	635
s400	s400	s150	500	10000	500	10000	71	72	636
s400	s400	s150	500	10000	500	10000	73	74	637
s400	s400	s150	500	10000	500	10000	75	76	638
s400	s400	s150	500	10000	500	10000	77	78	639
s400	s400	s150	500	10000	500	10000	79	80	640
s400	s400	s150	500	10000	500	10000	81	82	641
s400	s400	s150	500	10000	500	10000	83	84	642
s400	s400	s150	500	10000	500	10000	85	86	643
s400	s400	s150	500	10000	500	10000	87	88	644
s400	s400	s150	500	10000	500	10000	89	90	645
s400	s400	s150	500	10000	500	10000	91	92	646
s400	s400	s150	500	10000	500	10000	93	94	647
s400	s400	s150	500	10000	500	10000	95	96	648
s400	s400	s150	500	10000	500	10000	97	98	649
s400	s400	s150	500	10000	500	10000	99	100	650
s400	s400	s150	500	10000	500	10000	101	102	651
s400	s400	s150	500	10000	500	10000	103	104	652
s400	s400	s150	500	10000	500	10000	105	106	653
s400	s400	s150	500	10000	500	10000	107	108	654
s400	s400	s150	500	10000	500	10000	109	110	655
s400	s400	s150	500	10000	500	10000	111	112	656
s400	s400	s150	500	10000	500	10000	113	114	657
s400	s400	s150	500	10000	500	10000	115	116	658
s400	s400	s150	500	10000	500	10000	117	118	659
s400	s400	s150	500	10000	500	10000	119	120	660
s400	s400	s150	500	10000	500	10000	121	122	661
s400	s400	s150	500	10000	500	10000	123	124	662
s400	s400	s150	500	10000	500	10000	125	126	663
s400	s400	s150	500	10000	500	10000	127	128	664
s400	s400	s150	500	10000	500	10000	129	130	665
s400	s400	s150	500	10000	500	10000	131	132	666
s400	s400	s150	500	10000	500	10000	133	134	667
s400	s400	s150	500	10000	500	10000	135	136	668
s400	s400	s150	500	10000	500	10000	137	138	669
s400	s400	s150	500	10000	500	10000	139	140	670
s400	s400	s150	500	10000	500	10000	141	142	671
s400	s400	s150	500	10000	500	10000	143	144	672
s400	s400	s150	500	10000	500	10000	145	146	673
s400	s400	s150	500	10000	500	10000	147	148	674
s400	s400	s150	500	10000	500	10000	149	150	675
s400	s400	s150	500	10000	500	10000	151	152	676
s400	s400	s150	500	10000	500	10000	153	154	677
s400	s400	s150	500	10000	500	10000	155	156	678
s400	s400	s150	500	10000	500	10000	157	158	679
s400	s400	s150	500	10000	500	10000	159	160	680
s400	s400	s150	500	10000	500	10000	161	162	681
s400	s400	s150	500	10000	500	10000	163	164	682
s400	s400	s150	500	10000	500	10000	165	166	683
s400	s400	s150	500	10000	500	10000	167	168	684
s400	s400	s150	500	10000	500	10000	169	170	685
s400	s400	s150	500	10000	500	10000	171	172	686
s400	s400	s150	500	10000	500	10000	173	174	687
s400	s400	s150	500	10000	500	10000	175	176	688
s400	s400	s150	500	10000	500	10000	177	178	689
s400	s400	s150	500	10000	500	10000	179	180	690
s400	s400	s150	500	10000	500	10000	181	182	691
s400	s400	s150	500	10000	500	10000	183	184	692
s400	s400	s150	500	10000	500	10000	185	186	693
s400	s400	s150	500	10000	500	10000	187	188	694
s400	s400	s150	500	10000	500	10000	189	190	695
s400	s400	s150	500	10000	500	10000	191	192	696
s400	s400	s150	500	10000	500	10000	193	194	697
s400	s400	s150	500	10000	500	10000	195	196	698
s400	s400	s150	500	10000	500	10000	197	198	699
s400	s400	s150	500	10000	500	10000	199	200	700
s400	s400	s150	500	10000	500	10000	201	202	701
s400	s400	s150	500	10000	500	10000	203	204	702
s400	s400	s150	500	10000	500	10000	205	206	703
s400	s400	s150	500	10000	500	10000	207	208	704
s400	s400	s150	500	10000	500	10000	209	210	705
s400	s400	s150	500	10000	500	10000	211	212	706
s400	s400	s150	500	10000	500	10000	213	214	707
s400	s400	s150	500	10000	500	10000	215	216	708
s400	s400	s150	500	10000	500	10000	217	218	709
s400	s400	s150	500	10000	500	10000	219	220	710
s400	s400	s150	500	10000	500	10000	221	222	711
s400	s400	s150	500	10000	500	10000	223	224	712
s400	s400	s150	500	10000	500	10000	225	226	713
s400	s400	s150	500	10000	500	10000	227	228	714
s400	s400	s150	500	10000	500	10000	229	230	715
s400	s400	s150	500	10000	500	10000	231	232	716
s400	s400	s150	500	10000	500	10000	233	234	717
s400	s400	s150	500	10000	500	10000	235	236	718
s400	s400	s150	500	10000	500	10000	237	238	719
s400	s400	s150	500	10000	500	10000	239	240	720
s400	s400	s150	500	10000	500	10000	241	242	721
s400	s400	s150	500	10000	500	10000	243	244	722
s400	s400	s150	500	10000	500	10000	245	246	723
s400	s400	s150	500	10000	500	10000	247	248	724
s400	s400	s150	500	10000	500	10000	249	250	725
s400	s400	s150	500	10000	500	10000	251	252	726
s400	s400	s150	500	10000	500	10000	253	254	727
s400	s400	s150	500	10000	500	10000	255	256	728
s400	s400	s150	500	10000	500	10000	257	258	729
s400	s400	s150	500	10000	500	10000	259	260	730
s400	s400	s150	500	10000	500	10000	261	262	731
s400	s400	s150	500	10000	500	10000	263	264	732
s400	s400	s150	500	10000	500	10000	265	266	733
s400	s400	s150	500	10000	500	10000	267	268	734
s400	s400	s150	500	10000	500	10000	269	270	735
s400	s400	s150	500	10000	500	10000	271	272	736
s400	s400	s150	500	10000	500	10000	273	274	737
s400	s400	s150	500	10000	500	10000	275	276	738
s400	s400	s150	500	10000	500	10000	277	278	739
s400	s400	s150	500	10000	500	10000	279	280	740
s400	s400	s150	500	10000	500	10000	281	282	741
s400	s400	s150	500	10000	500	10000	283	284	742
s400	s400	s150	500	10000	500	10000	285	286	743
s400	s400	s150	500	10000	500	10000	287	288	744
s400	s400	s150	500	10000	500	10000	289	290	745
s400	s400	s150	500	10000	500	10000	291	292	746
s400	s400	s150	500	10000	500	10000	293	294	747
s400	s400	s150	500	10000	500	10000	295	296	748
s400	s400	s150	500	10000	500	10000	297	298	749
s400	s400	s150	500	10000	500	10000	299	300	750
s400	s400	s150	500	10000	500	10000	301	302	751
s400	s400	s150	500	10000	500	10000	303	304	752
s400	s400	s150	500	10000	500	10000	305	306	753
s400	s400	s150	500	10000	500	10000	307	308	754
s400	s400	s150	500	10000	500	10000	309	310	755
s400	s400	s150	500	10000	500	10000	311	312	756
s400	s400	s150	500	10000	500	10000	313	314	757
s400	s400	s150	500	10000	500	10000	315	316	758
s400	s400	s150	500	10000	500	10000	317	318	759
s400	s400	s150	500	10000	500	10000	319	320	760
s400	s400	s150	500	10000	500	10000	321	322	761
s400	s400	s150	500	10000	500	10000	323	324	762
s400	s400	s150	500	10000	500	10000	325	326	763
s400	s400	s150	500	10000	500	10000	327	328	764
s400	s400	s150	500	10000	500	10000	329	330	765
s400	s400	s150	500	10000	500	10000	331	332	766
s400	s400	s150	500	10000	500	10000	333	334	767
s400	s400	s150	500	10000	500	10000	335	336	768
s400	s400	s150	500	10000	500	10000	337	338	769
s400	s400	s150	500	10000	500	10000	339	340	770
s400	s400	s150	500	10000	500	10000	341	342	771
s400	s400	s150	500	10000	500	10000	343	344	772
s400	s400	s150	500	10000	500	10000	345	346	773
s400	s400	s150	500	10000	500	10000	347	348	774
s400	s400	s150	500	10000	500	10000	349	350	775
s400	s400	s150	500	10000	500	10000	351	352	776
s400	s400	s150	500	10000	500	10000	353	354	777
s400	s400	s150	500	10000	500	10000	355	356	778
s400	s400	s150	500	10000	500	10000	357	358	779
s400	s400	s150	500	10000	500	10000	359	360	780
s400	s400	s150	500	10000	500	10000	361	362	781
s400	s400	s150	500	10000	500	10000	363	364	782
s400	s400	s150	500	10000	500	10000	365	366	783
s400	s400	s150	500	10000	500	10000	367	368	784
s400	s400	s150	500	10000	500	10000	369	370	785
s400	s400	s150	500	10000	500	10000	371	372	786
s400	s400	s150	500	10000	500	10000	373	374	787
s400	s400	s150	500	10000	500	10000	375	376	788
s400	s400	s150	500	10000	500	10000	377	378	789
s400	s400	s150	500	10000	500	10000	379	380	790
s400	s400	s150	500	10000	500	10000	381	382	791
s400	s400	s150	500	10000	500	10000	383	384	792
s400	s400	s150	500	10000	500	10000	385	386	793
s400	s400	s150	500	10000	500	10000	387	388	794
s400	s400	s150	500	10000	500	10000	389	390	795
s400	s400	s150	500	10000	500	10000	391	392	796
s400	s400	s150	500	10000	500	10000	393	394	797
s400	s400	s150	500	10000	500	10000	395	396	798
s400	s400	s150	500	10000	500	10000	397	398	799
s400	s400	s150	500	10000	500	10000	399	400	800
s400	s400	s200	500	10000	500	10000	1	2	801
s400	s400	s200	500	10000	500	10000	3	4	802
s400	s400	s200	500	10000	500	10000	5	6	803
s400	s400	s200	500	10000	500	10000	7	8	804
s400	s400	s200	500	10000	500	10000	9	10	805
s400	s400	s200	500	10000	500	10000	11	12	806
s400	s400	s200	500	10000	500	10000	13	14	807
s400	s400	s200	500	10000	500	10000	15	16	808
s400	s400	s200	500	10000	500	10000	17	18	809
s400	s400	s200	500	10000	500	10000	19	20	810
s400	s400	s200	500	10000	500	10000	21	22	811
s400	s400	s200	500	10000	500	10000	23	24	812
s400	s400	s200	500	10000	500	10000	25	26	813
s400	s400	s200	500	10000	500	10000	27	28	814
s400	s400	s200	500	10000	500	10000	29	30	815
s400	s400	s200	500	10000	500	10000	31	32	816
s400	s400	s200	500	10000	500	10000	33	34	817
s400	s400	s200	500	10000	500	10000	35	36	818
s400	s400	s200	500	10000	500	10000	37	38	819
s400	s400	s200	500	10000	500	10000	39	40	820
s400	s400	s200	500	10000	500	10000	41	42	821
s400	s400	s200	500	10000	500	10000	43	44	822
s400	s400	s200	500	10000	500	10000	45	46	823
s400	s400	s200	500	10000	500	10000	47	48	824
s400	s400	s200	500	10000	500	10000	49	50	825
s400	s400	s200	500	10000	500	10000	51	52	826
s400	s400	s200	500	10000	500	10000	53	54	827
s400	s400	s200	500	10000	500	10000	55	56	828
s400	s400	s200	500	10000	500	10000	57	58	829
s400	s400	s200	500	10000	500	10000	59	60	830
s400	s400	s200	500	10000	500	10000	61	62	831
s400	s400	s200	500	10000	500	10000	63	64	832
s400	s400	s200	500	10000	500	10000	65	66	833
s400	s400	s200	500	10000	500	10000	67	68	834
s400	s400	s200	500	10000	500	10000	69	70	835
s400	s400	s200	500	10000	500	10000	71	72	836
s400	s400	s200	500	10000	500	10000	73	74	837
s400	s400	s200	500	10000	500	10000	75	76	838
s400	s400	s200	500	10000	500	10000	77	78	839
s400	s400	s200	500	10000	500	10000	79	80	840
s400	s400	s200	500	10000	500	10000	81	82	841
s400	s400	s200	500	10000	500	10000	83	84	842
s400	s400	s200	500	10000	500	10000	85	86	843
s400	s400	s200	500	10000	500	10000	87	88	844
s400	s400	s200	500	10000	500	10000	89	90	845
s400	s400	s200	500	10000	500	10000	91	92	846
s400	s400	s200	500	10000	500	10000	93	94	847
s400	s400	s200	500	10000	500	10000	95	96	848
s400	s400	s200	500	10000	500	10000	97	98	849
s400	s400	s200	500	10000	500	10000	99	100	850
s400	s400	s200	500	10000	500	10000	101	102	851
s400	s400	s200	500	10000	500	10000	103	104	852
s400	s400	s200	500	10000	500	10000	105	106	853
s400	s400	s200	500	10000	500	10000	107	108	854
s400	s400	s200	500	10000	500	10000	109	110	855
s400	s400	s200	500	10000	500	10000	111	112	856
s400	s400	s200	500	10000	500	10000	113	114	857
s400	s400	s200	500	10000	500	10000	115	116	858
s400	s400	s200	500	10000	500	10000	117	118	859
s400	s400	s200	500	10000	500	10000	119	120	860
s400	s400	s200	500	10000	500	10000	121	122	861
s400	s400	s200	500	10000	500	10000	123	124	862
s400	s400	s200	500	10000	500	10000	125	126	863
s400	s400	s200	500	10000	500	10000	127	128	864
s400	s400	s200	500	10000	500	10000	129	130	865
s400	s400	s200	500	10000	500	10000	131	132	866
s400	s400	s200	500	10000	500	10000	133	134	867
s400	s400	s200	500	10000	500	10000	135	136	868
s400	s400	s200	500	10000	500	10000	137	138	869
s400	s400	s200	500	10000	500	10000	139	140	870
s400	s400	s200	500	10000	500	10000	141	142	871
s400	s400	s200	500	10000	500	10000	143	144	872
s400	s400	s200	500	10000	500	10000	145	146	873
s400	s400	s200	500	10000	500	10000	147	148	874
s400	s400	s200	500	10000	500	10000	149	150	875
s400	s400	s200	500	10000	500	10000	151	152	876
s400	s400	s200	500	10000	500	10000	153	154	877
s400	s400	s200	500	10000	500	10000	155	156	878
s400	s400	s200	500	10000	500	10000	157	158	879
s400	s400	s200	500	10000	500	10000	159	160	880
s400	s400	s200	500	10000	500	10000	161	162	881
s400	s400	s200	500	10000	500	10000	163	164	882
s400	s400	s200	500	10000	500	10000	165	166	883
s400	s400	s200	500	10000	500	10000	167	168	884
s400	s400	s200	500	10000	500	10000	169	170	885
s400	s400	s200	500	10000	500	10000	171	172	886
s400	s400	s200	500	10000	500	10000	173	174	887
s400	s400	s200	500	10000	500	10000	175	176	888
s400	s400	s200	500	10000	500	10000	177	178	889
s400	s400	s200	500	10000	500	10000	179	180	890
s400	s400	s200	500	10000	500	10000	181	182	891
s400	s400	s200	500	10000	500	10000	183	184	892
s400	s400	s200	500	10000	500	10000	185	186	893
s400	s400	s200	500	10000	500	10000	187	188	894
s400	s400	s200	500	10000	500	10000	189	190	895
s400	s400	s200	500	10000	500	10000	191	192	896
s400	s400	s200	500	10000	500	10000	193	194	897
s400	s400	s200	500	10000	500	10000	195	196	898
s400	s400	s200	500	10000	500	10000	197	198	899
s400	s400	s200	500	10000	500	10000	199	200	900
s400	s400	s200	500	10000	500	10000	201	202	901
s400	s400	s200	500	10000	500	10000	203	204	902
s400	s400	s200	500	10000	500	10000	205	206	903
s400	s400	s200	500	10000	500	10000	207	208	904
s400	s400	s200	500	10000	500	10000	209	210	905
s400	s400	s200	500	10000	500	10000	211	212	906
s400	s400	s200	500	10000	500	10000	213	214	907
s400	s400	s200	500	10000	500	10000	215	216	908
s400	s400	s200	500	10000	500	10000	217	218	909
s400	s400	s200	500	10000	500	10000	219	220	910
s400	s400	s200	500	10000	500	10000	221	222	911
s400	s400	s200	500	10000	500	10000	223	224	912
s400	s400	s200	500	10000	500	10000	225	226	913
s400	s400	s200	500	10000	500	10000	227	228	914
s400	s400	s200	500	10000	500	10000	229	230	915
s400	s400	s200	500	10000	500	10000	231	232	916
s400	s400	s200	500	10000	500	10000	233	234	917
s400	s400	s200	500	10000	500	10000	235	236	918
s400	s400	s200	500	10000	500	10000	237	238	919
s400	s400	s200	500	10000	500	10000	239	240	920
s400	s400	s200	500	10000	500	10000	241	242	921
s400	s400	s200	500	10000	500	10000	243	244	922
s400	s400	s200	500	10000	500	10000	245	246	923
s400	s400	s200	500	10000	500	10000	247	248	924
s400	s400	s200	500	10000	500	10000	249	250	925
s400	s400	s200	500	10000	500	10000	251	252	926
s400	s400	s200	500	10000	500	10000	253	254	927
s400	s400	s200	500	10000	500	10000	255	256	928
s400	s400	s200	500	10000	500	10000	257	258	929
s400	s400	s200	500	10000	500	10000	259	260	930
s400	s400	s200	500	10000	500	10000	261	262	931
s400	s400	s200	500	10000	500	10000	263	264	932
s400	s400	s200	500	10000	500	10000	265	266	933
s400	s400	s200	500	10000	500	10000	267	268	934
s400	s400	s200	500	10000	500	10000	269	270	935
s400	s400	s200	500	10000	500	10000	271	272	936
s400	s400	s200	500	10000	500	10000	273	274	937
s400	s400	s200	500	10000	500	10000	275	276	938
s400	s400	s200	500	10000	500	10000	277	278	939
s400	s400	s200	500	10000	500	10000	279	280	940
s400	s400	s200	500	10000	500	10000	281	282	941
s400	s400	s200	500	10000	500	10000	283	284	942
s400	s400	s200	500	10000	500	10000	285	286	943
s400	s400	s200	500	10000	500	10000	287	288	944
s400	s400	s200	500	10000	500	10000	289	290	945
s400	s400	s200	500	10000	500	10000	291	292	946
s400	s400	s200	500	10000	500	10000	293	294	947
s400	s400	s200	500	10000	500	10000	295	296	948
s400	s400	s200	500	10000	500	10000	297	298	949
s400	s400	s200	500	10000	500	10000	299	300	950
s400	s400	s200	500	10000	500	10000	301	302	951
s400	s400	s200	500	10000	500	10000	303	304	952
s400	s400	s200	500	10000	500	10000	305	306	953
s400	s400	s200	500	10000	500	10000	307	308	954
s400	s400	s200	500	10000	500	10000	309	310	955
s400	s400	s200	500	10000	500	10000	311	312	956
s400	s400	s200	500	10000	500	10000	313	314	957
s400	s400	s200	500	10000	500	10000	315	316	958
s400	s400	s200	500	10000	500	10000	317	318	959
s400	s400	s200	500	10000	500	10000	319	320	960
s400	s400	s200	500	10000	500	10000	321	322	961
s400	s400	s200	500	10000	500	10000	323	324	962
s400	s400	s200	500	10000	500	10000	325	326	963
s400	s400	s200	500	10000	500	10000	327	328	964
s400	s400	s200	500	10000	500	10000	329	330	965
s400	s400	s200	500	10000	500	10000	331	332	966
s400	s400	s200	500	10000	500	10000	333	334	967
s400	s400	s200	500	10000	500	10000	335	336	968
s400	s400	s200	500	10000	500	10000	337	338	969
s400	s400	s200	500	10000	500	10000	339	340	970
s400	s400	s200	500	10000	500	10000	341	342	971
s400	s400	s200	500	10000	500	10000	343	344	972
s400	s400	s200	500	10000	500	10000	345	346	973
s400	s400	s200	500	10000	500	10000	347	348	974
s400	s400	s200	500	10000	500	10000	349	350	975
s400	s400	s200	500	10000	500	10000	351	352	976
s400	s400	s200	500	10000	500	10000	353	354	977
s400	s400	s200	500	10000	500	10000	355	356	978
s400	s400	s200	500	10000	500	10000	357	358	979
s400	s400	s200	500	10000	500	10000	359	360	980
s400	s400	s200	500	10000	500	10000	361	362	981
s400	s400	s200	500	10000	500	10000	363	364	982
s400	s400	s200	500	10000	500	10000	365	366	983
